,dire_score,dire_team_id,match_id,radiant_score,radiant_team_id,radiant_win,start_time,radiant_H1,radiant_H2,radiant_H3,radiant_H4,radiant_H5,dire_H1,dire_H2,dire_H3,dire_H4,dire_H5,radiant_P1,radiant_P2,radiant_P3,radiant_P4,radiant_P5,dire_P1,dire_P2,dire_P3,dire_P4,dire_P5,league_name,radiant_name,dire_name,radiant_current_elo32,radiant_sevenDayAgo_elo32,radiant_sevenDayAvg_elo32,radiant_thirtyDayAgo_elo32,radiant_thirtyDayAvg_elo32,radiant_current_elo64,radiant_sevenDayAgo_elo64,radiant_sevenDayAvg_elo64,radiant_thirtyDayAgo_elo64,radiant_thirtyDayAvg_elo64,radiant_mu_glicko,radiant_rating_glicko,radiant_ratingSevenDaysAgo_glicko,radiant_sigma_glicko,radiant_mu_glicko2,radiant_phi_glicko2,radiant_rating_glicko2,radiant_ratingSevenDaysAgo_glicko2,dire_current_elo32,dire_sevenDayAgo_elo32,dire_sevenDayAvg_elo32,dire_thirtyDayAgo_elo32,dire_thirtyDayAvg_elo32,dire_current_elo64,dire_sevenDayAgo_elo64,dire_sevenDayAvg_elo64,dire_thirtyDayAgo_elo64,dire_thirtyDayAvg_elo64,dire_mu_glicko,dire_rating_glicko,dire_ratingSevenDaysAgo_glicko,dire_sigma_glicko,dire_mu_glicko2,dire_phi_glicko2,dire_rating_glicko2,dire_ratingSevenDaysAgo_glicko2
0,18,46.0,3760408738,25,5229127.0,True,1520002853,103.0,16.0,39.0,86.0,109.0,57.0,65.0,89.0,43.0,87.0,93552791.0,130801103.0,250114507.0,91064780.0,89269794.0,11865327.0,92847434.0,112250781.0,5150808.0,113331514.0,EPICENTER XL,FlyToMoon,Team Empire,912.9855036932381,908.6918493733473,910.8534477553113,936.1947860938988,912.0579310003698,863.5743813666678,856.8425783723281,860.2316389198558,888.9086840425708,859.6637245858528,1544.1501728125604,1054.279948781181,1096.9669481802473,195.9480896125519,1730.899160050907,57.84733899884635,1586.2808125537913,1588.6730677805704,1122.9618528074839,1066.626710440863,1086.5693839751036,1015.5393587305566,1066.7883206314757,1190.138383334778,1075.0096380168982,1112.9254775806016,1024.3316686545481,1094.7377818864134,1892.2405421123208,1614.1884229738978,1575.8530770423956,111.22084765536907,1833.348679166656,43.78222403259941,1723.8931190851574,1726.1034565050165
0,26,5229127.0,3760517861,35,46.0,True,1520006639,72.0,57.0,7.0,76.0,3.0,119.0,64.0,15.0,51.0,48.0,11865327.0,92847434.0,112250781.0,5150808.0,113331514.0,93552791.0,91064780.0,250114507.0,130801103.0,89269794.0,EPICENTER XL,Team Empire,FlyToMoon,1122.9618528074839,1066.626710440863,1086.5693839751036,1015.5393587305566,1066.7883206314757,1190.138383334778,1075.0096380168982,1112.9254775806016,1024.3316686545481,1094.7377818864134,1892.2405421123208,1614.1884229738978,1575.8530770423956,111.22084765536907,1833.348679166656,43.78222403259941,1723.8931190851574,1726.1034565050165,912.9855036932381,908.6918493733473,910.8534477553113,936.1947860938988,912.0579310003698,863.5743813666678,856.8425783723281,860.2316389198558,888.9086840425708,859.6637245858528,1544.1501728125604,1054.279948781181,1096.9669481802473,195.9480896125519,1730.899160050907,57.84733899884635,1586.2808125537913,1588.6730677805704
0,32,5229127.0,3760649937,19,46.0,False,1520011785,48.0,38.0,16.0,47.0,87.0,119.0,86.0,43.0,104.0,54.0,11865327.0,92847434.0,112250781.0,5150808.0,113331514.0,93552791.0,91064780.0,250114507.0,130801103.0,89269794.0,EPICENTER XL,Team Empire,FlyToMoon,1101.067127758944,1066.1698415692686,1090.874436139864,1015.4328031278328,1069.5472809227138,1154.471704146782,1074.4952862133537,1122.858235846837,1024.1648229266314,1098.935847547453,1892.2405421123208,1614.1884229738978,1575.8530770423956,111.22084765536907,1833.348679166656,43.78222403259941,1723.8931190851574,1726.1034565050165,913.5821745250557,909.3179624062158,911.4647383992748,936.6323075606834,911.3284919175038,864.5098713230105,857.8242292634894,861.1900505386911,889.6704530662787,858.8766661110283,1544.1501728125604,1054.279948781181,1096.9669481802473,195.9480896125519,1730.899160050907,57.84733899884635,1586.2808125537913,1588.6730677805704
0,21,3705786.0,3760977296,28,3715574.0,True,1520028173,119.0,108.0,92.0,103.0,72.0,8.0,62.0,43.0,30.0,19.0,85008179.0,87063175.0,85937380.0,105045291.0,86822085.0,194521913.0,101779337.0,59463394.0,100507647.0,292276988.0,GESC: Indonesia,SG e-sports team,Mad Kings  e-Sports,1105.7771391594313,1110.9966197031843,1108.3689231404217,1057.033270406466,1094.624043713121,1154.8777659459213,1162.5200740328908,1158.6726285786228,1082.4225659689482,1142.4140355571915,1825.8608400525682,1590.8315745135435,1556.43396445191,94.01170621560982,1710.5376071465655,43.21148867930251,1602.5088854483097,1601.044219149686,977.5245934627403,976.4155641576714,976.9738941425239,971.5436993095807,979.8814462843327,985.9673540174667,985.274925357879,985.62352181178,984.925618678061,993.5614061282944,1574.4464230635615,1318.0784873631706,1290.476997904419,102.54717428015631,1506.5647957346,64.8853837923986,1344.3513362536034,1342.9155123902644
0,21,3715574.0,3761035234,30,3705786.0,True,1520032472,72.0,7.0,39.0,43.0,87.0,8.0,15.0,27.0,103.0,65.0,194521913.0,101779337.0,59463394.0,292276988.0,100507647.0,86822085.0,85937380.0,85008179.0,105045291.0,87063175.0,GESC: Indonesia,Mad Kings  e-Sports,SG e-sports team,977.5245934627403,976.4155641576714,976.9738941425239,971.5436993095807,979.8814462843327,985.9673540174667,985.274925357879,985.62352181178,984.925618678061,993.5614061282944,1574.4464230635615,1318.0784873631706,1290.476997904419,102.54717428015631,1506.5647957346,64.8853837923986,1344.3513362536034,1342.9155123902644,1105.7771391594313,1110.9966197031843,1108.3689231404217,1057.033270406466,1094.624043713121,1154.8777659459213,1162.5200740328908,1158.6726285786228,1082.4225659689482,1142.4140355571915,1825.8608400525682,1590.8315745135435,1556.43396445191,94.01170621560982,1710.5376071465655,43.21148867930251,1602.5088854483097,1601.044219149686
0,21,3715574.0,3761093569,10,3705786.0,False,1520037104,6.0,89.0,11.0,43.0,30.0,92.0,90.0,74.0,16.0,19.0,194521913.0,101779337.0,59463394.0,292276988.0,100507647.0,86822085.0,85008179.0,85937380.0,105045291.0,87063175.0,GESC: Indonesia,Mad Kings  e-Sports,SG e-sports team,977.5245934627403,976.4155641576714,976.9738941425239,971.5436993095807,979.8814462843327,985.9673540174667,985.274925357879,985.62352181178,984.925618678061,993.5614061282944,1574.4464230635615,1318.0784873631706,1290.476997904419,102.54717428015631,1506.5647957346,64.8853837923986,1344.3513362536034,1342.9155123902644,1105.7771391594313,1110.9966197031843,1108.3689231404217,1057.033270406466,1094.624043713121,1154.8777659459213,1162.5200740328908,1158.6726285786228,1082.4225659689482,1142.4140355571915,1825.8608400525682,1590.8315745135435,1556.43396445191,94.01170621560982,1710.5376071465655,43.21148867930251,1602.5088854483097,1601.044219149686
0,28,3715574.0,3763027660,19,2527544.0,False,1520125625,16.0,45.0,3.0,57.0,10.0,86.0,43.0,103.0,72.0,78.0,88153289.0,131706718.0,234237646.0,242697694.0,65674469.0,85008179.0,85937380.0,105045291.0,86822085.0,87063175.0,GESC: Thailand,TSHOW RISING,SG e-sports team,991.509799944422,970.3074599662613,973.4861517172033,926.066811313809,954.6844173901206,1037.0648659468623,1001.5521945180122,1005.9636560733244,903.6838900213334,966.5102043359552,1649.8774007903526,1370.4642880292658,1261.0783299802238,111.76524510443468,1491.7342302174993,64.25750160130167,1331.0904762142452,1300.3472489822125,1104.1028572270973,1110.2355000252196,1107.5072028309107,1056.6421851236792,1096.1424174815281,1142.5813835127794,1161.4056506680938,1156.1802922636086,1081.8573826594468,1144.3546425747345,1825.8608400525682,1590.8315745135435,1556.43396445191,94.01170621560982,1710.5376071465655,43.21148867930251,1602.5088854483097,1601.044219149686
0,33,3715574.0,3763089954,8,5258710.0,False,1520130359,73.0,3.0,51.0,39.0,108.0,30.0,92.0,76.0,103.0,16.0,131706718.0,234237646.0,88153289.0,65674469.0,242697694.0,85008179.0,86822085.0,85937380.0,105045291.0,87063175.0,GESC: Thailand,TSHOW RISING,SG e-sports team,991.509799944422,970.3074599662613,973.4861517172033,926.066811313809,954.6844173901206,1037.0648659468623,1001.5521945180122,1005.9636560733244,903.6838900213334,966.5102043359552,1649.8774007903526,1370.4642880292658,1261.0783299802238,111.76524510443468,1491.7342302174993,64.25750160130167,1331.0904762142452,1300.3472489822125,1104.1028572270973,1110.2355000252196,1107.5072028309107,1056.6421851236792,1096.1424174815281,1142.5813835127794,1161.4056506680938,1156.1802922636086,1081.8573826594468,1144.3546425747345,1825.8608400525682,1590.8315745135435,1556.43396445191,94.01170621560982,1710.5376071465655,43.21148867930251,1602.5088854483097,1601.044219149686
0,19,3331948.0,3763492629,34,2163.0,True,1520150508,11.0,13.0,66.0,107.0,72.0,30.0,7.0,15.0,99.0,57.0,105248644.0,34505203.0,82262664.0,101356886.0,72312627.0,98878010.0,119576842.0,90882159.0,148215639.0,93616251.0,PGL BUCHAREST MAJOR 2018,Team Liquid,LGD.Forever Young,1259.5521380846742,1272.1750184785494,1265.8887027166459,1270.7223546836897,1279.3376671377625,1362.978604639498,1391.7136588166702,1373.2254419904348,1454.7104824725864,1431.2863541802415,2225.290259289877,2015.620119223064,2008.8533740115768,83.86805602672524,2094.6545440980185,43.26203200623559,1986.4994640824293,1986.1994524166666,1035.4927189501427,1056.7283744073488,1046.0047739133272,1049.6303829490832,1053.6906988563182,1052.0310559867708,1078.5079692594934,1065.1382781267373,1043.347758323593,1069.6164226176784,1810.8614915823318,1485.7821431969323,1489.045649079851,130.0317393541597,1902.093070379149,44.59584772417983,1790.6034510686993,1802.596271854516
0,26,3.0,3763575506,47,1838315.0,True,1520154293,68.0,81.0,7.0,108.0,43.0,87.0,72.0,53.0,103.0,45.0,87278757.0,97590558.0,89117038.0,86799300.0,116585378.0,49317728.0,12231202.0,172424257.0,50828662.0,84429681.0,PGL BUCHAREST MAJOR 2018,Team Secret,compLexity Gaming,1199.8803990383874,1209.7433227490194,1204.7779300215311,1235.2873889637544,1217.2009452569635,1302.6635863554898,1317.5982566711984,1310.0795425912027,1360.773887259041,1331.9491262688955,2186.8665058975307,1931.7200365486149,1904.1520950962909,102.05858773956595,2036.7278842940268,45.222110346270256,1923.6726084283512,1922.2421734554005,1158.5936055333527,1166.4192684792686,1162.479514809924,1070.503254785458,1147.9064599852209,1228.8000850861827,1240.090025445756,1234.406215107167,1100.215473635938,1237.4316529848638,2018.744836882352,1902.0041469225105,1904.8754250241282,46.696275983936594,1893.9132397052772,38.82000651714686,1796.863223412411,1802.6260301616207
