,dire_score,dire_team_id,match_id,radiant_score,radiant_team_id,radiant_win,start_time,radiant_H1,radiant_H2,radiant_H3,radiant_H4,radiant_H5,dire_H1,dire_H2,dire_H3,dire_H4,dire_H5,radiant_P1,radiant_P2,radiant_P3,radiant_P4,radiant_P5,dire_P1,dire_P2,dire_P3,dire_P4,dire_P5,league_name,radiant_name,dire_name,radiant_current_elo32,radiant_sevenDayAvg_elo32,radiant_thirtyDayAvg_elo32,radiant_sevenDayAgo_elo32,radiant_thirtyDayAgo_elo32,radiant_current_elo64,radiant_sevenDayAvg_elo64,radiant_thirtyDayAvg_elo64,radiant_sevenDayAgo_elo64,radiant_thirtyDayAgo_elo64,radiant_mu_glicko,radiant_sigma_glicko,radiant_rating_glicko,radiant_ratingSevenDaysAgo_glicko,radiant_mu_glicko2,radiant_phi_glicko2,radiant_rating_glicko2,radiant_ratingSevenDaysAgo_glicko2,dire_current_elo32,dire_sevenDayAvg_elo32,dire_thirtyDayAvg_elo32,dire_sevenDayAgo_elo32,dire_thirtyDayAgo_elo32,dire_current_elo64,dire_sevenDayAvg_elo64,dire_thirtyDayAvg_elo64,dire_sevenDayAgo_elo64,dire_thirtyDayAgo_elo64,dire_mu_glicko,dire_sigma_glicko,dire_rating_glicko,dire_ratingSevenDaysAgo_glicko,dire_mu_glicko2,dire_phi_glicko2,dire_rating_glicko2,dire_ratingSevenDaysAgo_glicko2
0,45,2163,3928136472,39,1375614,False,1527918615,69.0,25.0,3.0,49.0,51.0,20.0,38.0,11.0,21.0,114.0,87012746.0,149486894.0,82327674.0,117281554.0,139876032.0,82262664.0,34505203.0,105248644.0,101356886.0,72312627.0,CHINA DOTA2 SUPER MAJOR,Newbee,Team Liquid,1129.1639054943648,1132.328719213498,1139.359311755435,1135.5373855964012,1122.92607732022,1183.7861146811174,1188.2892985613412,1237.7279533616484,1192.8548799872403,1223.8620840630776,2083.2871144031897,60.13592402474128,1932.9473043413363,1919.5001062906267,1963.8468395304963,38.054275920134394,1868.7111497301603,1871.2469091088062,1165.3486405507902,1169.400063771947,1205.3907448846126,1173.5076247996458,1256.2852333601284,1222.5455070139578,1227.9983854402763,1299.78067669393,1233.526820681443,1395.8713215861571,2160.835510677128,88.2427670749279,1940.228592989808,1857.0979480137053,2035.2578543828104,41.54999082910875,1931.3828773100386,1926.8050208366355
0,21,726228,3928234992,25,1883502,True,1527922866,86.0,10.0,43.0,120.0,66.0,15.0,28.0,37.0,11.0,104.0,134556694.0,132851371.0,106573901.0,92423451.0,159020918.0,137193239.0,89423756.0,113800818.0,107803494.0,134276083.0,CHINA DOTA2 SUPER MAJOR,Virtus.pro,Vici Gaming,1294.7279140145172,1289.4151570790898,1227.227157570687,1247.9350033557514,1257.7850552903026,1460.3050586520267,1448.518352364968,1314.6789112318777,1366.7594693188144,1375.2091176208264,2318.7657767016026,83.46731206659035,2110.0974965351265,2075.2995348441123,2084.0204245947643,42.67867478931146,1977.3237376214856,1969.7574212423397,1153.30086143355,1157.0570862671277,1212.0665935285194,1160.8653585446593,1231.0247385294726,1189.1204203839845,1193.754307062377,1325.475724661977,1198.4524023459162,1393.3278461440984,2099.490029062611,68.24754381968322,1928.871169513403,1939.7219486354268,1979.5375441132267,39.34600832034321,1881.1725233123686,1889.093512680577
0,13,1375614,3928278244,20,2163,True,1527924494,85.0,38.0,34.0,21.0,92.0,90.0,49.0,30.0,12.0,69.0,82262664.0,34505203.0,105248644.0,101356886.0,72312627.0,139876032.0,149486894.0,82327674.0,117281554.0,87012746.0,CHINA DOTA2 SUPER MAJOR,Team Liquid,Newbee,1165.3486405507902,1169.400063771947,1205.3907448846126,1173.5076247996458,1256.2852333601284,1222.5455070139578,1227.9983854402763,1299.78067669393,1233.526820681443,1395.8713215861571,2160.835510677128,88.2427670749279,1940.228592989808,1857.0979480137053,2035.2578543828104,41.54999082910875,1931.3828773100386,1926.8050208366355,1129.1639054943648,1132.328719213498,1139.359311755435,1135.5373855964012,1122.92607732022,1183.7861146811174,1188.2892985613412,1237.7279533616484,1192.8548799872403,1223.8620840630776,2083.2871144031897,60.13592402474128,1932.9473043413363,1919.5001062906267,1963.8468395304963,38.054275920134394,1868.7111497301603,1871.2469091088062
0,29,726228,3928337789,44,1883502,True,1527926691,87.0,61.0,52.0,120.0,51.0,43.0,100.0,68.0,106.0,80.0,134556694.0,132851371.0,106573901.0,92423451.0,159020918.0,137193239.0,89423756.0,113800818.0,107803494.0,134276083.0,CHINA DOTA2 SUPER MAJOR,Virtus.pro,Vici Gaming,1294.7279140145172,1289.4151570790898,1227.227157570687,1247.9350033557514,1257.7850552903026,1460.3050586520267,1448.518352364968,1314.6789112318777,1366.7594693188144,1375.2091176208264,2318.7657767016026,83.46731206659035,2110.0974965351265,2075.2995348441123,2084.0204245947643,42.67867478931146,1977.3237376214856,1969.7574212423397,1153.30086143355,1157.0570862671277,1212.0665935285194,1160.8653585446593,1231.0247385294726,1189.1204203839845,1193.754307062377,1325.475724661977,1198.4524023459162,1393.3278461440984,2099.490029062611,68.24754381968322,1928.871169513403,1939.7219486354268,1979.5375441132267,39.34600832034321,1881.1725233123686,1889.093512680577
0,20,36,3928389527,39,2621843,True,1527928542,79.0,15.0,60.0,52.0,23.0,3.0,72.0,21.0,88.0,45.0,94049589.0,26316691.0,94338967.0,109512357.0,87586992.0,106809101.0,114619230.0,70388657.0,82305765.0,89550641.0,CHINA DOTA2 SUPER MAJOR,Team. Spirit,Natus Vincere,1059.0411790616536,1060.4878241810693,1042.244269920761,1061.954514474592,1035.6886222589083,1103.148293227816,1105.6756644176476,1065.3131976282325,1108.2380556651647,1048.8568664038996,2039.876585196248,96.08738584956845,1799.6581205723269,1668.6342138838534,1827.6916585348727,45.68860115708569,1713.4701556421585,1691.0535908801455,1058.2437316100218,1059.6708374268317,1064.6986908959198,1061.1177176749677,1071.5974391722852,1090.5712157550156,1092.790419526247,1100.6089227152675,1095.0403732895643,1111.3367384184555,1835.7967885551354,119.33372064656693,1537.462486938718,1567.2120017994362,1814.959452715179,44.8668972146544,1702.792209678543,1721.9128910168902
0,59,2108395,3928462587,33,39,False,1527931102,39.0,95.0,20.0,38.0,103.0,87.0,16.0,43.0,72.0,2.0,111620041.0,86745912.0,94155156.0,41231571.0,25907144.0,184950344.0,155494381.0,164532005.0,132309493.0,187619311.0,CHINA DOTA2 SUPER MAJOR,Evil Geniuses,TNC Predator,1080.2543671700807,1082.2207843457468,1133.058151157361,1084.2144488221668,1167.9200276188296,1055.2886090790596,1056.6433075751718,1151.0416782914172,1058.0167772037842,1213.3356857603935,1870.8592441693243,101.51871871941277,1617.0624473707924,1639.8855243424907,1949.755962758477,44.549949952419674,1838.3810878774277,1860.9448516893224,1172.3592171866353,1176.5824157116685,1205.9030136742833,1180.8641322163955,1242.7399965809961,1232.1110090889479,1237.7982643876708,1295.5022167812992,1243.5643241016046,1365.611815857994,2185.4289296230795,90.2542643606437,1959.7932687214702,1815.620531059291,1957.1187997863196,38.867808589895574,1859.9492783115807,1839.2786592663397
0,42,2621843,3928509645,31,36,False,1527932764,3.0,10.0,25.0,23.0,78.0,79.0,93.0,2.0,64.0,21.0,106809101.0,114619230.0,70388657.0,82305765.0,89550641.0,94049589.0,26316691.0,94338967.0,109512357.0,87586992.0,CHINA DOTA2 SUPER MAJOR,Natus Vincere,Team. Spirit,1058.2437316100218,1059.6708374268317,1064.6986908959198,1061.1177176749677,1071.5974391722852,1090.5712157550156,1092.790419526247,1100.6089227152675,1095.0403732895643,1111.3367384184555,1835.7967885551354,119.33372064656693,1537.462486938718,1567.2120017994362,1814.959452715179,44.8668972146544,1702.792209678543,1721.9128910168902,1059.0411790616536,1060.4878241810693,1042.244269920761,1061.954514474592,1035.6886222589083,1103.148293227816,1105.6756644176476,1065.3131976282325,1108.2380556651647,1048.8568664038996,2039.876585196248,96.08738584956845,1799.6581205723269,1668.6342138838534,1827.6916585348727,45.68860115708569,1713.4701556421585,1691.0535908801455
0,35,39,3928620364,39,2108395,True,1527936738,87.0,16.0,4.0,48.0,38.0,43.0,93.0,37.0,96.0,86.0,184950344.0,155494381.0,164532005.0,132309493.0,187619311.0,111620041.0,86745912.0,94155156.0,41231571.0,25907144.0,CHINA DOTA2 SUPER MAJOR,TNC Predator,Evil Geniuses,1172.3592171866353,1176.5824157116685,1205.9030136742833,1180.8641322163955,1242.7399965809961,1232.1110090889479,1237.7982643876708,1295.5022167812992,1243.5643241016046,1365.611815857994,2185.4289296230795,90.2542643606437,1959.7932687214702,1815.620531059291,1957.1187997863196,38.867808589895574,1859.9492783115807,1839.2786592663397,1080.2543671700807,1082.2207843457468,1133.058151157361,1084.2144488221668,1167.9200276188296,1055.2886090790596,1056.6433075751718,1151.0416782914172,1058.0167772037842,1213.3356857603935,1870.8592441693243,101.51871871941277,1617.0624473707924,1639.8855243424907,1949.755962758477,44.549949952419674,1838.3810878774277,1860.9448516893224
0,25,1375614,3928688563,32,2621843,True,1527939033,37.0,63.0,108.0,69.0,52.0,16.0,79.0,39.0,48.0,96.0,94049589.0,26316691.0,94338967.0,109512357.0,87586992.0,139876032.0,82327674.0,149486894.0,117281554.0,87012746.0,CHINA DOTA2 SUPER MAJOR,Team. Spirit,Newbee,1059.0411790616536,1060.4878241810693,1042.244269920761,1061.954514474592,1035.6886222589083,1103.148293227816,1105.6756644176476,1065.3131976282325,1108.2380556651647,1048.8568664038996,2039.876585196248,96.08738584956845,1799.6581205723269,1668.6342138838534,1827.6916585348727,45.68860115708569,1713.4701556421585,1691.0535908801455,1129.1639054943648,1132.328719213498,1139.359311755435,1135.5373855964012,1122.92607732022,1183.7861146811174,1188.2892985613412,1237.7279533616484,1192.8548799872403,1223.8620840630776,2083.2871144031897,60.13592402474128,1932.9473043413363,1919.5001062906267,1963.8468395304963,38.054275920134394,1868.7111497301603,1871.2469091088062
0,32,2108395,3928801490,12,726228,False,1527942539,43.0,31.0,83.0,49.0,77.0,60.0,91.0,106.0,72.0,2.0,137193239.0,89423756.0,113800818.0,107803494.0,134276083.0,184950344.0,155494381.0,164532005.0,132309493.0,187619311.0,CHINA DOTA2 SUPER MAJOR,Vici Gaming,TNC Predator,1153.30086143355,1157.0570862671277,1212.0665935285194,1160.8653585446593,1231.0247385294726,1189.1204203839845,1193.754307062377,1325.475724661977,1198.4524023459162,1393.3278461440984,2099.490029062611,68.24754381968322,1928.871169513403,1939.7219486354268,1979.5375441132267,39.34600832034321,1881.1725233123686,1889.093512680577,1172.3592171866353,1176.5824157116685,1205.9030136742833,1180.8641322163955,1242.7399965809961,1232.1110090889479,1237.7982643876708,1295.5022167812992,1243.5643241016046,1365.611815857994,2185.4289296230795,90.2542643606437,1959.7932687214702,1815.620531059291,1957.1187997863196,38.867808589895574,1859.9492783115807,1839.2786592663397
0,33,2621843,3928837410,45,1375614,True,1527943594,37.0,106.0,72.0,26.0,69.0,50.0,6.0,28.0,52.0,92.0,82327674.0,149486894.0,117281554.0,139876032.0,87012746.0,94049589.0,26316691.0,94338967.0,109512357.0,87586992.0,CHINA DOTA2 SUPER MAJOR,Newbee,Team. Spirit,1129.1639054943648,1132.328719213498,1139.359311755435,1135.5373855964012,1122.92607732022,1183.7861146811174,1188.2892985613412,1237.7279533616484,1192.8548799872403,1223.8620840630776,2083.2871144031897,60.13592402474128,1932.9473043413363,1919.5001062906267,1963.8468395304963,38.054275920134394,1868.7111497301603,1871.2469091088062,1059.0411790616536,1060.4878241810693,1042.244269920761,1061.954514474592,1035.6886222589083,1103.148293227816,1105.6756644176476,1065.3131976282325,1108.2380556651647,1048.8568664038996,2039.876585196248,96.08738584956845,1799.6581205723269,1668.6342138838534,1827.6916585348727,45.68860115708569,1713.4701556421585,1691.0535908801455
0,34,2108395,3928936023,11,726228,False,1527946342,12.0,110.0,83.0,49.0,65.0,60.0,16.0,52.0,72.0,38.0,137193239.0,89423756.0,113800818.0,107803494.0,134276083.0,184950344.0,155494381.0,164532005.0,132309493.0,187619311.0,CHINA DOTA2 SUPER MAJOR,Vici Gaming,TNC Predator,1153.30086143355,1157.0570862671277,1212.0665935285194,1160.8653585446593,1231.0247385294726,1189.1204203839845,1193.754307062377,1325.475724661977,1198.4524023459162,1393.3278461440984,2099.490029062611,68.24754381968322,1928.871169513403,1939.7219486354268,1979.5375441132267,39.34600832034321,1881.1725233123686,1889.093512680577,1172.3592171866353,1176.5824157116685,1205.9030136742833,1180.8641322163955,1242.7399965809961,1232.1110090889479,1237.7982643876708,1295.5022167812992,1243.5643241016046,1365.611815857994,2185.4289296230795,90.2542643606437,1959.7932687214702,1815.620531059291,1957.1187997863196,38.867808589895574,1859.9492783115807,1839.2786592663397
0,31,2621843,3929018213,35,1375614,True,1527948598,87.0,72.0,4.0,50.0,69.0,37.0,93.0,28.0,52.0,15.0,139876032.0,149486894.0,117281554.0,82327674.0,87012746.0,94049589.0,26316691.0,94338967.0,109512357.0,87586992.0,CHINA DOTA2 SUPER MAJOR,Newbee,Team. Spirit,1129.1639054943648,1132.328719213498,1139.359311755435,1135.5373855964012,1122.92607732022,1183.7861146811174,1188.2892985613412,1237.7279533616484,1192.8548799872403,1223.8620840630776,2083.2871144031897,60.13592402474128,1932.9473043413363,1919.5001062906267,1963.8468395304963,38.054275920134394,1868.7111497301603,1871.2469091088062,1059.0411790616536,1060.4878241810693,1042.244269920761,1061.954514474592,1035.6886222589083,1103.148293227816,1105.6756644176476,1065.3131976282325,1108.2380556651647,1048.8568664038996,2039.876585196248,96.08738584956845,1799.6581205723269,1668.6342138838534,1827.6916585348727,45.68860115708569,1713.4701556421585,1691.0535908801455
0,31,1838315,3930016447,5,5059375,False,1527991223,94.0,43.0,93.0,21.0,37.0,20.0,91.0,41.0,36.0,106.0,100317750.0,40209325.0,169359249.0,117015167.0,18180970.0,87278757.0,89117038.0,97590558.0,86799300.0,116585378.0,CHINA DOTA2 SUPER MAJOR,The Final Tribe,Team Secret,1081.8852249913562,1083.8916019467065,1094.3279872176197,1085.925779898206,1115.0658525325946,1113.983537335468,1116.776397007324,1125.3855990621053,1119.6079554295695,1131.047213316287,1897.8706375162683,109.77314682363723,1623.4377704571752,1582.5956364846527,1793.2519419777796,48.4236558904271,1672.1928022517118,1674.0079297907905,1149.8650469502245,1153.5370864011168,1159.145171005215,1157.2600067965702,1142.1391919657046,1209.6981246035693,1214.8362125166113,1229.0043797325031,1220.0454954071988,1203.9045852883671,2138.7715831099194,86.4078918187182,1922.7518535631239,1844.074154007134,2011.9408317533823,41.56546177652305,1908.0271773120746,1900.1020975906022
0,44,543897,3930017604,14,5228654,False,1527991288,101.0,8.0,38.0,43.0,3.0,120.0,87.0,81.0,60.0,49.0,86726887.0,86725175.0,10366616.0,108452107.0,47434686.0,84772440.0,100471531.0,89871557.0,91443418.0,113457795.0,CHINA DOTA2 SUPER MAJOR,VGJ Storm,Mineski.,1241.4406718354303,1247.3565253988304,1248.4226264866536,1253.3543509075805,1230.296420236036,1350.1439730598245,1358.7233083266717,1368.8783546160619,1367.4215215870486,1365.0632973404831,2098.670329418833,79.76511036446333,1899.2575535076744,1926.2770697564524,2021.6769819282993,45.643881130857075,1907.5672791011566,1924.0967653500522,1133.0585553008546,1136.318796926814,1164.17101314992,1139.6242134959202,1168.3029266074157,1184.5163543119618,1189.037430748106,1231.5744963625214,1193.6211526548616,1206.9362885411956,2088.959109644902,59.32167233548752,1940.6549288061833,1893.5435753865004,1967.5905909166695,38.29073311072147,1871.863758139866,1860.071950138558
0,24,5027210,3930018175,3,5026801,False,1527991319,49.0,103.0,48.0,38.0,37.0,93.0,64.0,89.0,57.0,77.0,221666230.0,73562326.0,87285329.0,86698277.0,86727555.0,137272985.0,114239371.0,182331313.0,139937922.0,108382060.0,CHINA DOTA2 SUPER MAJOR,OpTic Gaming,VGJ Thunder,1155.226350087014,1163.8970244541595,1168.745797694809,1201.8240237032421,1178.7894910948605,1228.5757259093125,1242.709233399365,1234.6660685786917,1308.1175937539892,1237.2384013480505,2107.647046194063,75.09124568190987,1919.9189319892885,1885.9955990571332,1949.5919066163792,38.666014772584134,1852.926869684919,1846.7107486689554,1036.1799987416043,1037.066492192986,1040.1897078104637,1037.9652691791057,1044.4750909248007,1044.7276677767654,1045.8235988425145,1049.6846866090295,1046.9347154770855,1054.9825085797586,1950.6517011686183,114.47871173309805,1664.4549218358732,1581.0468531380411,1907.8735072632849,41.87708739244408,1803.1807887821747,1811.3942108043627
