,radiant_H1elo_vs_enemies,radiant_H2elo_vs_enemies,radiant_H3elo_vs_enemies,radiant_H4elo_vs_enemies,radiant_H5elo_vs_enemies,dire_H1elo_vs_enemies,dire_H2elo_vs_enemies,dire_H3elo_vs_enemies,dire_H4elo_vs_enemies,dire_H5elo_vs_enemies,match_id
0,8.425738573092325,-7.039858873449197,-5.915804695163566,-2.6871853692448617,-2.790684291582717,15.441925979640079,7.9347731687421295,-11.226718260846472,5.737505400460926,-7.8796916316486465,2897064589
1,1.7502840635166224,1.5070264728375249,2.513185232940908,-5.674148765527338,-11.061257995861666,-0.7130148091403212,-10.18542733159353,6.649718013857616,1.9380774090580848,13.2755577099121,2897074199
3,6.163243273981264,8.936859095513473,8.063454489904244,-9.149062561428481,-1.5196615500159414,7.029483969061375,-14.25487711815062,-3.751628304824107,-3.5198629682669766,2.0020516742257706,2897190211
4,20.566951618268966,-4.123959833061702,-2.1526223478075948,-2.9173990272050903,-0.2844353906585523,-0.518483908507279,-0.6937843230094427,-9.965774180675961,-1.7275348231678564,1.8170422158245092,2897294037
5,19.76547405105002,2.626962372848634,11.926888996844152,-11.822913924606192,-0.610833668640522,-11.802225830788409,-14.25332991746492,-8.466781264117397,24.40681979574332,-11.770060610868686,2897415426
6,-3.148979332872071,-7.662982803676173,-6.9255240714263575,-8.00444528306858,-6.740479126199653,17.290991476666683,-1.0705837741961588,1.3572241568895014,14.302094534608177,0.6026842232746326,2897508853
10,2.366459614512491,-5.775226799869392,10.647773773236006,10.605127716867676,-3.269390760812061,1.602828146001973,-6.592901187740819,-20.57405960334201,7.735082006040956,3.2543070951051845,2899199807
11,-11.04718134954016,1.2460649414029419,6.5041433550591865,-12.862121135953362,-17.308669244652844,3.8319696992123906,0.8552346319717467,6.416921665199869,17.170111969849675,5.1935254674505575,2899277641
12,-9.270982558960121,-3.075864374002032,8.1424526270289,-7.665528492523893,-11.856453129269184,11.857229084963013,0.4864224045622325,-9.630896804372018,-3.3470594900916577,24.36068073266476,2899438605
13,8.562149031940695,1.9916237430640162,-11.54039085585501,-6.705370061729143,-14.805167821440733,23.610529374914,4.201688069408343,0.13545283701394828,-10.981405686419258,5.53089136910314,2899561092
14,1.3289723806070257,-2.189014352976723,-7.084273168786256,-0.6177899079568843,4.485962534969206,-9.570684710764493,-0.09218956247239118,3.762655170707995,0.2191363951938916,9.75722522147863,2899672816
15,15.60666823205469,-0.3424383946219791,11.054155596714368,2.4237832964695047,-5.711022437006392,-14.615761405881248,8.121701206252654,5.575631948682723,-22.302082028402097,0.1893639857377818,2899868494
16,2.1456777239593343,3.2422489915325805,-3.989251477528958,6.465019026079212,-1.4514347857733279,5.793726033094954,-4.594207081689122,2.191101925603536,-5.993201369439566,-3.809678985838644,2900041187
17,1.5111298142348737,0.550173689027001,-7.56872352241656,-2.5947087210112634,-6.634009226661058,-7.623903175833659,2.380492987013929,3.8494734632571563,3.3060721998911196,12.824002492498462,2900244171
18,7.765731551340525,12.466030879091122,8.64943120323526,-2.952109441033593,7.589292342241558,-10.140939777400373,-0.06804318611708182,-6.606565627214416,-5.668215319662566,-11.034612624480435,2900410744
19,-5.236598994999791,-0.23641378422555803,3.1828445921896416,-0.22955993162504118,9.49809878013132,-2.8742570801656964,-3.639733197881024,-2.407478635002654,-9.286725692607337,11.229823944186142,2901935479
20,-6.533620041157649,-0.7259200506295271,18.063074100159284,4.101800346265196,6.509048824465823,-10.014801980329478,1.7902491050748974,9.792814835743242,-15.940194277628756,-7.042450861963032,2902067614
21,12.621300126146124,5.119264835918285,-0.00882264469302197,-1.2659192310001983,14.37849688048632,-6.2603037372416,-10.720231433422079,-0.38350135224439796,-12.549621474303386,-0.930661969646045,2902215999
27,8.283206475895069,2.5134473582690315,-1.524495429294236,6.799922325969829,-2.391793627910144,8.41912920039558,-14.298708355958127,-2.775577365901425,-5.457754234729694,0.43262365326411845,2911922683
28,-0.9691540669772736,-0.697073281580125,8.664061024580272,12.822255952847971,14.289459504851637,-0.7298321783498467,-7.8155446583936765,-10.037346266817792,-3.7740138135950883,-11.752812216566078,2911933046
29,22.665492049029805,12.847094339646894,4.7967033592858215,2.9954567355247854,-3.9485977617547503,-1.0383613707386052,-19.46122676542247,6.083971520783935,-32.00725211624226,7.066720009886849,2911941849
30,-7.331062665649931,-7.553209831355765,-8.235088894699137,9.05441870702301,-2.237256610097678,7.200365606307184,-1.9630116152129562,-4.31885780650353,5.781909836266468,9.601793273922334,2911996278
31,-14.847891321959352,-0.5728017387961015,9.78574337928287,-0.5713242624471446,13.838610541955429,-4.490835423229814,7.502502945607162,-2.7757271296888604,2.0822562707365604,-9.950533261460748,2911996447
32,2.5881304030989325,-12.104969920283333,-4.17298342475143,5.332015622257659,20.755686576641082,14.388047574412969,-8.781646485271171,-3.8868592636654364,-14.488444329198622,0.37102324675934906,2912003522
33,-1.4364541747232928,22.279033601054355,-0.12592283837240537,2.7808157910659372,-0.18688408510131937,-4.036391341992329,-10.092731053757129,2.8743734948942707,-5.849836780818168,-6.20600261224992,2912046467
34,-0.14327505739584012,3.2840030980357158,-8.049057886945635,1.8286560342019031,12.428493120298798,7.498965945794222,-1.1804978812854112,3.4261569789184207,-14.012648362412111,-5.080795989210062,2912047092
35,-1.8686001392481761,-8.698833803074944,-5.606111765733319,-2.0824346389616872,-4.221699653113261,-0.5150903305301544,3.8928521262610993,5.258887595189489,11.162571293830009,2.6784593153809437,2912048548
36,1.1405878363826607,-0.8819311897693226,-4.208330917328545,6.399962179017327,-0.76603775321911,10.150353824024014,-2.1801546056566874,2.6715549700307544,-7.413282071493529,-4.912722271987563,2912107760
37,8.775487839130381,-16.40198688719792,7.685802623283982,4.013224299874686,-1.6360002554248076,-1.2994417184664582,3.305932510515147,-0.7768000073368686,5.872751170958843,-9.538969575336981,2912152161
38,8.534276959460662,14.253804376428999,4.9202267141850164,7.653867447648761,7.68341316965781,-19.836831824774972,-3.7189993614190677,-11.294410233007705,-6.690201460280821,-1.505145787898686,2912195755
39,-12.560026903841162,4.67716698161291,-1.0605077076393097,1.0391748617456438,-4.560904482626439,2.586518328596747,-5.078659445875907,-0.822647211678375,3.4362458041335096,12.343639775572381,2912227197
40,-1.3433779162930732,1.042395075779551,4.140851628579602,-5.630551980219362,13.365359392394605,-5.999135387074333,3.088281462029281,-10.955906996543636,5.0404567944985175,-2.748372073151155,2912240952
41,0.8906629181455825,-8.175373283058128,-4.648621455018445,-3.473623207404262,0.8240557617175646,-6.771833900793324,3.6639689253919823,-5.255194633424489,5.844974442259813,17.100984432183708,2912302758
42,-15.085670879907921,29.422288207872043,-9.00063674610147,-8.559416189045844,4.349278171344232,26.962047645722212,-4.149155449730758,-6.9002706824141935,-1.3307753535923368,-15.707688724145967,2912351690
43,7.6574862965915615,-16.223561611135253,-13.204897637013646,-3.237096654111926,9.382535365296114,-1.5032678108888375,-10.79539568036654,2.987300995400179,23.636621087453175,1.3002756487751745,2912361376
44,-6.680201192119759,-2.1302660000019524,-3.331882860819607,-22.895918540066408,6.948250030500416,5.557886284049249,23.11281147381662,-0.5228834238666369,9.866301529875015,-9.924097301366938,2912364435
45,-2.298469721229013,-14.411947459991417,4.684616342000017,6.99670515902851,21.102831777043832,1.7072942014383563,4.565788683298063,7.075145835435216,-14.258058346230248,-15.163906470793314,2912433371
46,-6.521781684125216,3.7564468730322917,-1.7439179766189916,-10.905939926933604,-13.091196743542627,4.7791571444003775,-19.76348110909421,14.167641427029391,25.471573554573457,3.851498441279126,2912445452
47,7.310448690946442,-2.7050775730687695,0.3419043698854272,8.10644687352512,13.00968526836163,5.675290721867586,-6.623034259078185,-6.887332503369366,-11.888308462561,-6.340023126508888,2912457483
48,14.479102239099435,16.79353399940749,6.207588019977611,5.4080572746234,3.1699730682394507,4.095067587188056,-20.958843302279043,-4.122271540187575,-12.553088268579677,-12.51911907748915,2912526011
49,-3.010188928341993,-2.366051593521888,14.050777325188928,1.507157533576985,0.7571072855595302,-2.867206017876492,-14.228457947996315,6.164840857643812,-6.146342654577903,6.138364140345335,2912548426
50,-0.19053968488096695,-2.239408352637005,-9.35776771368747,-7.48677139500099,20.52205729790521,-9.475524940162602,9.462822842529468,-3.9284204967662095,4.574825705462868,-1.881273262762302,2912585848
51,3.0454475662495275,1.6540893381596244,-2.1218349451872482,5.896357321092207,-3.154724515736167,8.134061421424484,1.3014073587172839,-7.854121742238902,-0.27524465497573836,-6.625437147505073,2912669765
52,-2.9039317494766994,-5.2733103572904145,17.13903256316539,20.799407770481444,7.281973378492794,-5.5961258724424665,-12.148037562126659,-10.03432905474375,-11.20657623567823,1.9418971196185904,2912673536
53,-6.234511325122011,-3.921536099302153,3.9000763066391655,-12.97038747366668,-11.299824048790837,14.40871322359174,3.1646498616488863,0.03922958818326272,7.607877313169707,5.3057126536489205,2913969022
54,0.6502148617487935,5.446919736781914,-10.402250014759137,-7.516878489056693,-12.13759860421046,0.20020225967248972,-4.390076915763151,16.272040655887295,3.9130053843799026,7.964421125319047,2913972887
55,-5.490155183759223,-7.907856824932583,6.067625447701353,2.2421917050007467,-13.86288814372962,8.277764953686708,1.7328688438076494,13.549257358266967,-8.221873108554886,3.613064952512888,2914013128
56,-1.644318390279405,-10.378185332188284,-0.7357785272341939,3.188793031550483,3.5597913974623125,0.1267680033294154,6.07324398400133,5.443113665376895,4.582800109558594,-10.216227941577143,2914026555
57,0.21020775211552856,-8.693276460429688,-13.53992431802449,-6.477724171563127,13.143062658165968,2.807792953419635,1.5991263548602488,-8.105330653455368,2.074463165784782,16.981602719126503,2914078882
58,-8.083121280907445,3.1231579587867375,-9.80131339487346,-4.2153858447870896,-1.2849018222816055,-3.3631636788798938,14.793536798993166,1.3652641541860646,0.36554784133825713,7.100379268425269,2914080941
59,0.9940429367397963,-2.6208661756741005,-8.66360328759624,2.7563816991854964,2.0158624553092217,5.683442603755067,-2.2675760402896863,18.30181851751135,-6.0304097293647425,-10.169092979576163,2914098996
60,-3.922192028002975,10.912108044624551,-2.9972766969401494,4.569058191808815,-6.563886390060452,-6.163249610257417,-12.23317595706845,5.6406634559754645,-1.2249376137483368,11.982888603668949,2914143725
61,9.676397516835289,5.80257240931355,-6.3767357132103255,-5.493744110389908,-0.3773576136515504,-7.516670178818706,8.538125812818606,-3.4531141600469972,3.5477935202384474,-4.347267483088404,2914169535
62,-0.5206285192068328,12.609888413285859,16.679496088771185,-6.747004541031178,-8.771395076690611,-3.044486133911704,-4.053968414518084,-6.679961151542315,6.994779405216485,-6.466720070372803,2914193840
63,6.138118823233095,3.257911335294713,2.9769763866922445,1.5469800378176917,12.436701573009953,10.954266851379852,-14.250657483643574,-6.748415222277728,-9.747986494135429,-6.563895807370818,2914272035
64,7.093937684917478,-0.17059328782249278,-9.329719730590647,0.2120318834567798,-5.0020795889881455,2.5545060717365358,-1.5492676393530014,-4.140849103990253,19.11277867961382,-8.780744968980073,2914278717
65,1.9407496704964229,-14.452579498917313,-22.757795967042348,1.4608616609502971,1.0599524898725285,6.981074895502058,22.113944704128006,-8.275810614260761,8.933798300848375,2.995804358422734,2914286798
66,-25.077510140023353,-0.7379964337441423,-8.817472620215371,6.734281550450616,-12.485172293531434,5.383031178848353,12.063532135474937,4.907395206111917,14.459499549408212,3.570411867220261,2914340431
67,-12.479126748138727,-1.7462059462091588,6.915951674171858,2.708598855227863,6.006733044593396,-10.450624689098198,-2.492616680262647,-3.8945441566426133,14.055206252091809,1.376628394266418,2914346387
68,-5.96832363205907,-6.656399527406431,-0.8236012352235911,-3.959958527822952,-16.808109997083104,-6.030689109108364,21.16601672385842,7.2184218180774335,1.4564550609765898,10.406188425791068,2914388148
69,-5.307128498727664,-9.800593397305823,-10.90017418581422,-5.942136726104143,1.8168048223532822,23.812935633097954,-1.5228240255324383,3.7688761560821757,9.966726139897016,-5.892485917946137,2914446271
70,1.431309146928947,0.05028282740801138,-5.8676951485551,-1.346281416563303,-13.323318477355906,12.400429541441566,-1.8583935342733144,3.634123623664715,-0.2783126948443895,5.157856132148774,2914475405
