,radiant_H1elo_vs_enemies,radiant_H2elo_vs_enemies,radiant_H3elo_vs_enemies,radiant_H4elo_vs_enemies,radiant_H5elo_vs_enemies,dire_H1elo_vs_enemies,dire_H2elo_vs_enemies,dire_H3elo_vs_enemies,dire_H4elo_vs_enemies,dire_H5elo_vs_enemies,match_id
0,-2.687185369244859,-5.915804695163569,-7.039858873449205,-2.790684291582708,8.425738573092328,-7.879691631648649,-11.226718260846473,15.441925979640082,7.934773168742128,5.737505400460923,2897064589
1,1.7502840635166228,-5.6741487655273435,2.5131852329409052,1.5070264728375276,-11.061257995861672,13.275557709912103,6.649718013857612,-10.185427331593527,-0.7130148091403141,1.938077409058088,2897074199
3,-1.5196615500159447,8.063454489904245,6.163243273981264,-9.14906256142848,8.936859095513471,-3.5198629682669775,-14.254877118150617,-3.7516283048241093,7.029483969061375,2.002051674225774,2897190211
4,-2.917399027205093,-4.1239598330616865,20.56695161826896,-2.152622347807601,-0.2844353906585515,1.817042215824515,-1.7275348231678596,-9.965774180675965,-0.5184839085072674,-0.693784323009448,2897294037
5,2.6269623728486327,11.926888996844148,19.76547405105,-11.822913924606192,-0.6108336686405291,-11.802225830788394,-11.770060610868674,-8.466781264117383,24.40681979574331,-14.253329917464917,2897415426
6,-6.92552407142635,-7.662982803676175,-3.1489793328720714,-6.740479126199655,-8.004445283068579,-1.070583774196162,1.3572241568895052,17.290991476666676,14.30209453460818,0.6026842232746308,2897508853
10,-5.77522679986939,2.366459614512485,10.605127716867667,-3.2693907608120747,10.647773773236002,3.2543070951051813,-20.574059603342015,1.602828146001972,7.735082006040959,-6.5929011877407895,2899199807
11,1.246064941402944,6.504143355059194,-17.308669244652833,-12.862121135953355,-11.047181349540159,6.416921665199855,17.17011196984967,3.8319696992123875,0.8552346319717392,5.193525467450554,2899277641
12,-3.075864374002034,-11.856453129269187,-7.665528492523897,-9.270982558960123,8.142452627028888,-9.630896804372012,24.36068073266476,0.48642240456223473,-3.347059490091662,11.85722908496303,2899438605
13,-6.705370061729145,-14.80516782144073,8.562149031940699,-11.540390855855014,1.9916237430640154,23.610529374913995,0.1354528370139506,4.201688069408353,5.5308913691031325,-10.981405686419262,2899561092
14,4.4859625349691985,-0.6177899079568856,-7.084273168786249,1.328972380607027,-2.1890143529767245,9.757225221478635,-9.570684710764498,3.7626551707079923,-0.0921895624723903,0.21913639519389538,2899672816
15,2.4237832964695096,15.606668232054687,-5.7110224370063865,-0.3424383946219769,11.054155596714367,0.18936398573777602,-14.615761405881242,5.57563194868272,-22.3020820284021,8.121701206252645,2899868494
16,6.465019026079213,2.145677723959337,3.2422489915325747,-3.98925147752896,-1.4514347857733259,5.793726033094955,-3.8096789858386426,2.1911019256035322,-5.993201369439569,-4.594207081689115,2900041187
17,-6.634009226661055,-2.5947087210112536,1.5111298142348761,0.5501736890269955,-7.568723522416553,12.824002492498458,-7.6239031758336715,2.3804929870139313,3.849473463257158,3.3060721998911156,2900244171
18,8.649431203235254,-2.952109441033589,12.466030879091123,7.589292342241562,7.765731551340538,-11.03461262448043,-10.140939777400382,-6.606565627214419,-0.06804318611708782,-5.668215319662568,2900410744
19,3.182844592189644,9.498098780131318,-0.23641378422555856,-5.236598994999797,-0.2295599316250332,-2.4074786350026613,-3.639733197881026,-2.874257080165691,11.229823944186144,-9.286725692607341,2901935479
20,-0.7259200506295311,-6.5336200411576515,18.06307410015928,6.509048824465822,4.101800346265197,1.7902491050748965,-7.042450861963026,9.792814835743247,-10.01480198032947,-15.940194277628763,2902067614
21,-0.008822644693023018,14.378496880486322,12.621300126146114,-1.2659192310002036,5.119264835918288,-6.260303737241601,-0.38350135224439197,-12.549621474303386,-10.720231433422084,-0.930661969646035,2902215999
27,2.5134473582690244,6.799922325969822,8.283206475895053,-1.5244954292942334,-2.3917936279101473,-5.457754234729686,8.419129200395588,-2.775577365901425,0.432623653264122,-14.298708355958116,2911922683
28,12.822255952847964,-0.9691540669772643,14.289459504851632,8.664061024580281,-0.6970732815801292,-7.815544658393674,-0.7298321783498505,-10.037346266817782,-11.752812216566085,-3.774013813595094,2911933046
